daily_id,timestamp,price,open,high,low,close,volume,avg_vol_3_months,bid,ask,prev_close,52_week_high,52_week_low,symbol_id
1549,2021-07-14 15:53,282.14,282.15,282.24,282.04,282.195,23336656,24609238,281.24,281.04,282.51,284.1,196.25,2
1550,2021-07-14 15:54,283.255,283.2,283.31,283.2,283.24,28188832,24609238,284.31,284.2,282.51,284.1,196.25,2
1551,2021-07-14 15:54,283.255,283.2,283.31,283.2,283.24,32347840,24609238,283.31,283.2,282.51,284.1,196.25,2
1552,2021-07-14 15:55,282.985,283.46,283.47,282.5,282.67,18484480,24609238,284.24,283.27,282.51,284.1,196.25,2
1553,2021-07-14 15:55,282.985,283.46,283.47,282.5,282.67,23567712,24609238,283.47,282.5,282.51,284.1,196.25,2
1554,2021-07-14 15:56,282.63,282.68,282.74,282.52,282.63,23336656,24609238,283.74,283.52,282.51,284.1,196.25,2
1555,2021-07-14 15:56,281.63,281.68,281.74,281.52,281.63,18484480,24609238,280.74,280.52,282.51,284.1,196.25,2
1556,2021-07-14 15:57,282.675,282.62,282.76,282.59,282.67,13863360,24609238,282.76,282.59,282.51,284.1,196.25,2
1557,2021-07-14 15:57,282.675,282.62,282.76,282.59,282.67,4621120,24609238,282.76,282.59,282.51,284.1,196.25,2
1558,2021-07-14 15:58,282.63,282.665,282.7,282.56,282.59,23105600,24609238,283.7,283.56,282.51,284.1,196.25,2
1559,2021-07-14 15:58,281.63,281.665,281.7,281.56,281.59,23336656,24609238,280.7,280.56,282.51,284.1,196.25,2
1560,2021-07-14 15:59,282.485,282.58,282.6,282.37,282.41,44824864,24609238,283.6,283.37,282.51,284.1,196.25,2
1561,2021-07-14 15:59,282.485,282.58,282.6,282.37,282.41,25185104,24609238,282.6,282.37,282.51,284.1,196.25,2
1562,2021-07-14 16:00,282.9,283.02,283.55,282.25,282.51,23105600,24609238,284.32,283.02,282.51,284.1,196.25,2
1563,2021-07-14 9:30,53.4625,53.47,53.5,53.425,53.5,17112600,18302736,54.27,54.195,54.09,55.35,35.28,3
1564,2021-07-14 9:30,52.4625,52.47,52.5,52.425,52.5,17283726,18302736,51.5,51.425,54.09,55.35,35.28,3
1565,2021-07-14 9:31,52.4625,52.47,52.5,52.425,52.5,16770348,18302736,52.5,52.425,54.09,55.35,35.28,3
1566,2021-07-14 9:31,53.4625,53.47,53.5,53.425,53.5,17112600,18302736,54.5,54.425,54.09,55.35,35.28,3
1567,2021-07-14 9:32,52.4625,52.47,52.5,52.425,52.5,33027318,18302736,51.5,51.425,54.09,55.35,35.28,3
1568,2021-07-14 9:32,52.4625,52.47,52.5,52.425,52.5,34225200,18302736,52.5,52.425,54.09,55.35,35.28,3
1569,2021-07-14 9:33,52.4625,52.47,52.5,52.425,52.5,9411930,18302736,52.5,52.425,54.09,55.35,35.28,3
1570,2021-07-14 9:33,53.4625,53.47,53.5,53.425,53.5,21048498,18302736,54.5,54.425,54.09,55.35,35.28,3
1571,2021-07-14 9:34,52.4625,52.47,52.5,52.425,52.5,17454852,18302736,51.5,51.425,54.09,55.35,35.28,3
1572,2021-07-14 9:34,53.4625,53.47,53.5,53.425,53.5,10267560,18302736,54.5,54.425,54.09,55.35,35.28,3
1573,2021-07-14 9:35,53.5375,53.5,53.68,53.395,53.64,13690080,18302736,55.08,54.795,54.09,55.35,35.28,3
1574,2021-07-14 9:35,55.3375,55.3,55.48,55.195,55.44,15401340,18302736,57.28,56.995,54.09,55.35,35.28,3
1575,2021-07-14 9:36,55.3375,55.3,55.48,55.195,55.44,5133780,18302736,55.48,55.195,54.09,55.35,35.28,3
1576,2021-07-14 9:36,56.3375,56.3,56.48,56.195,56.44,9411930,18302736,57.48,57.195,54.09,55.35,35.28,3
1577,2021-07-14 9:37,55.3375,55.3,55.48,55.195,55.44,17454852,18302736,54.48,54.195,54.09,55.35,35.28,3
1578,2021-07-14 9:37,55.3375,55.3,55.48,55.195,55.44,10267560,18302736,55.48,55.195,54.09,55.35,35.28,3
1579,2021-07-14 9:38,55.3375,55.3,55.48,55.195,55.44,3935898,18302736,55.48,55.195,54.09,55.35,35.28,3
1580,2021-07-14 9:38,56.3375,56.3,56.48,56.195,56.44,20535120,18302736,57.48,57.195,54.09,55.35,35.28,3
1581,2021-07-14 9:39,55.3375,55.3,55.48,55.195,55.44,33027318,18302736,54.48,54.195,54.09,55.35,35.28,3
1582,2021-07-14 9:39,56.3375,56.3,56.48,56.195,56.44,17283726,18302736,57.48,57.195,54.09,55.35,35.28,3
1583,2021-07-14 9:40,53.6062,53.635,53.655,53.5574,53.6494,20877372,18302736,54.855,54.7574,54.09,55.35,35.28,3
1584,2021-07-14 9:40,53.6062,53.635,53.655,53.5574,53.6494,23957640,18302736,53.655,53.5574,54.09,55.35,35.28,3
1585,2021-07-14 9:41,54.6062,54.635,54.655,54.5574,54.6494,13690080,18302736,55.655,55.5574,54.09,55.35,35.28,3
1586,2021-07-14 9:41,53.6062,53.635,53.655,53.5574,53.6494,17454852,18302736,52.655,52.5574,54.09,55.35,35.28,3
1587,2021-07-14 9:42,53.6062,53.635,53.655,53.5574,53.6494,17283726,18302736,53.655,53.5574,54.09,55.35,35.28,3
1588,2021-07-14 9:42,53.6062,53.635,53.655,53.5574,53.6494,13690080,18302736,53.655,53.5574,54.09,55.35,35.28,3
1589,2021-07-14 9:43,54.6062,54.635,54.655,54.5574,54.6494,10267560,18302736,55.655,55.5574,54.09,55.35,35.28,3
1590,2021-07-14 9:43,53.6062,53.635,53.655,53.5574,53.6494,3422520,18302736,52.655,52.5574,54.09,55.35,35.28,3
1591,2021-07-14 9:44,54.6062,54.635,54.655,54.5574,54.6494,17112600,18302736,55.655,55.5574,54.09,55.35,35.28,3
1592,2021-07-14 9:44,54.6062,54.635,54.655,54.5574,54.6494,17283726,18302736,54.655,54.5574,54.09,55.35,35.28,3
1593,2021-07-14 9:45,53.61,53.6484,53.69,53.53,53.565,33198444,18302736,53.92,53.76,54.09,55.35,35.28,3
1594,2021-07-14 9:45,53.61,53.6484,53.69,53.53,53.565,18652734,18302736,53.69,53.53,54.09,55.35,35.28,3
1595,2021-07-14 9:46,54.61,54.6484,54.69,54.53,54.565,20535120,18302736,55.69,55.53,54.09,55.35,35.28,3
1596,2021-07-14 9:46,53.61,53.6484,53.69,53.53,53.565,15401340,18302736,52.69,52.53,54.09,55.35,35.28,3
1597,2021-07-14 9:47,53.61,53.6484,53.69,53.53,53.565,33027318,18302736,53.69,53.53,54.09,55.35,35.28,3
1598,2021-07-14 9:47,53.61,53.6484,53.69,53.53,53.565,17283726,18302736,53.69,53.53,54.09,55.35,35.28,3
1599,2021-07-14 9:48,54.61,54.6484,54.69,54.53,54.565,16770348,18302736,55.69,55.53,54.09,55.35,35.28,3
1600,2021-07-14 9:48,53.61,53.6484,53.69,53.53,53.565,17112600,18302736,52.69,52.53,54.09,55.35,35.28,3
1601,2021-07-14 9:49,54.61,54.6484,54.69,54.53,54.565,33027318,18302736,55.69,55.53,54.09,55.35,35.28,3
1602,2021-07-14 9:49,54.61,54.6484,54.69,54.53,54.565,34225200,18302736,54.69,54.53,54.09,55.35,35.28,3
1603,2021-07-14 9:50,53.5375,53.555,53.6,53.475,53.48,9411930,18302736,54.05,53.925,54.09,55.35,35.28,3
1604,2021-07-14 9:50,54.0375,54.055,54.1,53.975,53.98,21048498,18302736,54.6,54.475,54.09,55.35,35.28,3
1605,2021-07-14 9:51,55.2375,55.255,55.3,55.175,55.18,17454852,18302736,56.5,56.375,54.09,55.35,35.28,3
1606,2021-07-14 9:51,54.2375,54.255,54.3,54.175,54.18,10267560,18302736,53.3,53.175,54.09,55.35,35.28,3
1607,2021-07-14 9:52,54.2375,54.255,54.3,54.175,54.18,13690080,18302736,54.3,54.175,54.09,55.35,35.28,3
1608,2021-07-14 9:52,54.2375,54.255,54.3,54.175,54.18,15401340,18302736,54.3,54.175,54.09,55.35,35.28,3
1609,2021-07-14 9:53,55.2375,55.255,55.3,55.175,55.18,5133780,18302736,56.3,56.175,54.09,55.35,35.28,3
1610,2021-07-14 9:53,54.2375,54.255,54.3,54.175,54.18,9411930,18302736,53.3,53.175,54.09,55.35,35.28,3
1611,2021-07-14 9:54,55.2375,55.255,55.3,55.175,55.18,17454852,18302736,56.3,56.175,54.09,55.35,35.28,3
1612,2021-07-14 9:54,55.2375,55.255,55.3,55.175,55.18,10267560,18302736,55.3,55.175,54.09,55.35,35.28,3
1613,2021-07-14 9:55,53.465,53.48,53.51,53.42,53.425,3935898,18302736,54.05,53.96,54.09,55.35,35.28,3
1614,2021-07-14 9:55,53.965,53.98,54.01,53.92,53.925,20535120,18302736,54.51,54.42,54.09,55.35,35.28,3
1615,2021-07-14 9:56,55.165,55.18,55.21,55.12,55.125,33027318,18302736,56.41,56.32,54.09,55.35,35.28,3
1616,2021-07-14 9:56,54.165,54.18,54.21,54.12,54.125,17283726,18302736,53.21,53.12,54.09,55.35,35.28,3
1617,2021-07-14 9:57,54.165,54.18,54.21,54.12,54.125,20877372,18302736,54.21,54.12,54.09,55.35,35.28,3
1618,2021-07-14 9:57,54.165,54.18,54.21,54.12,54.125,23957640,18302736,54.21,54.12,54.09,55.35,35.28,3
1619,2021-07-14 9:58,55.165,55.18,55.21,55.12,55.125,13690080,18302736,56.21,56.12,54.09,55.35,35.28,3
1620,2021-07-14 9:58,54.165,54.18,54.21,54.12,54.125,17454852,18302736,53.21,53.12,54.09,55.35,35.28,3
1621,2021-07-14 9:59,55.165,55.18,55.21,55.12,55.125,17283726,18302736,56.21,56.12,54.09,55.35,35.28,3
1622,2021-07-14 9:59,55.165,55.18,55.21,55.12,55.125,13690080,18302736,55.21,55.12,54.09,55.35,35.28,3
1623,2021-07-14 10:00,53.485,53.555,53.6,53.37,53.44,10267560,18302736,54.25,54.02,54.09,55.35,35.28,3
1624,2021-07-14 10:00,54.205,54.275,54.32,54.09,54.16,3422520,18302736,55.04,54.81,54.09,55.35,35.28,3
1625,2021-07-14 10:01,55.505,55.575,55.62,55.39,55.46,17112600,18302736,56.92,56.69,54.09,55.35,35.28,3
1626,2021-07-14 10:01,54.505,54.575,54.62,54.39,54.46,17283726,18302736,53.62,53.39,54.09,55.35,35.28,3
1627,2021-07-14 10:02,54.505,54.575,54.62,54.39,54.46,33198444,18302736,54.62,54.39,54.09,55.35,35.28,3
1628,2021-07-14 10:02,54.505,54.575,54.62,54.39,54.46,18652734,18302736,54.62,54.39,54.09,55.35,35.28,3
1629,2021-07-14 10:03,55.505,55.575,55.62,55.39,55.46,20535120,18302736,56.62,56.39,54.09,55.35,35.28,3
1630,2021-07-14 10:03,54.505,54.575,54.62,54.39,54.46,15401340,18302736,53.62,53.39,54.09,55.35,35.28,3
1631,2021-07-14 10:04,55.505,55.575,55.62,55.39,55.46,33027318,18302736,56.62,56.39,54.09,55.35,35.28,3
1632,2021-07-14 10:04,55.505,55.575,55.62,55.39,55.46,17283726,18302736,55.62,55.39,54.09,55.35,35.28,3
1633,2021-07-14 10:05,53.47,53.44,53.51,53.43,53.5,16770348,18302736,53.74,53.66,54.09,55.35,35.28,3
1634,2021-07-14 10:05,55.29,55.26,55.33,55.25,55.32,17112600,18302736,57.15,57.07,54.09,55.35,35.28,3
1635,2021-07-14 10:06,56.29,56.26,56.33,56.25,56.32,33027318,18302736,57.33,57.25,54.09,55.35,35.28,3
1636,2021-07-14 10:06,55.29,55.26,55.33,55.25,55.32,34225200,18302736,54.33,54.25,54.09,55.35,35.28,3
1637,2021-07-14 10:07,55.29,55.26,55.33,55.25,55.32,9411930,18302736,55.33,55.25,54.09,55.35,35.28,3
1638,2021-07-14 10:07,55.29,55.26,55.33,55.25,55.32,21048498,18302736,55.33,55.25,54.09,55.35,35.28,3
1639,2021-07-14 10:08,56.29,56.26,56.33,56.25,56.32,17454852,18302736,57.33,57.25,54.09,55.35,35.28,3
1640,2021-07-14 10:08,55.29,55.26,55.33,55.25,55.32,10267560,18302736,54.33,54.25,54.09,55.35,35.28,3
1641,2021-07-14 10:09,56.29,56.26,56.33,56.25,56.32,13690080,18302736,57.33,57.25,54.09,55.35,35.28,3
1642,2021-07-14 10:09,56.29,56.26,56.33,56.25,56.32,15401340,18302736,56.33,56.25,54.09,55.35,35.28,3
1643,2021-07-14 10:10,53.4342,53.4984,53.4984,53.37,53.37,5133780,18302736,53.8284,53.7,54.09,55.35,35.28,3
1644,2021-07-14 10:10,54.6742,54.7384,54.7384,54.61,54.61,9411930,18302736,55.9784,55.85,54.09,55.35,35.28,3
1645,2021-07-14 10:11,54.6742,54.7384,54.7384,54.61,54.61,17454852,18302736,54.7384,54.61,54.09,55.35,35.28,3
1646,2021-07-14 10:11,56.1742,56.2384,56.2384,56.11,56.11,10267560,18302736,57.7384,57.61,54.09,55.35,35.28,3
1647,2021-07-14 10:12,55.1742,55.2384,55.2384,55.11,55.11,3935898,18302736,54.2384,54.11,54.09,55.35,35.28,3
1648,2021-07-14 10:12,56.1742,56.2384,56.2384,56.11,56.11,20535120,18302736,57.2384,57.11,54.09,55.35,35.28,3
1649,2021-07-14 10:12,56.1742,56.2384,56.2384,56.11,56.11,33027318,18302736,56.2384,56.11,54.09,55.35,35.28,3
1650,2021-07-14 10:13,57.1742,57.2384,57.2384,57.11,57.11,17283726,18302736,58.2384,58.11,54.09,55.35,35.28,3
1651,2021-07-14 10:13,58.1742,58.2384,58.2384,58.11,58.11,20877372,18302736,59.2384,59.11,54.09,55.35,35.28,3
1652,2021-07-14 10:14,58.1742,58.2384,58.2384,58.11,58.11,23957640,18302736,58.2384,58.11,54.09,55.35,35.28,3
1653,2021-07-14 10:15,53.4375,53.44,53.51,53.365,53.37,13690080,18302736,54.17,54.025,54.09,55.35,35.28,3
1654,2021-07-14 10:15,53.4375,53.44,53.51,53.365,53.37,17454852,18302736,53.51,53.365,54.09,55.35,35.28,3
1655,2021-07-14 10:16,53.4375,53.44,53.51,53.365,53.37,17283726,18302736,53.51,53.365,54.09,55.35,35.28,3
1656,2021-07-14 10:16,53.4375,53.44,53.51,53.365,53.37,13690080,18302736,53.51,53.365,54.09,55.35,35.28,3
1657,2021-07-14 10:17,52.4375,52.44,52.51,52.365,52.37,10267560,18302736,51.51,51.365,54.09,55.35,35.28,3
1658,2021-07-14 10:17,53.4375,53.44,53.51,53.365,53.37,3422520,18302736,54.51,54.365,54.09,55.35,35.28,3
1659,2021-07-14 10:18,53.4375,53.44,53.51,53.365,53.37,17112600,18302736,53.51,53.365,54.09,55.35,35.28,3
1660,2021-07-14 10:18,54.4375,54.44,54.51,54.365,54.37,17283726,18302736,55.51,55.365,54.09,55.35,35.28,3
1661,2021-07-14 10:19,55.4375,55.44,55.51,55.365,55.37,33198444,18302736,56.51,56.365,54.09,55.35,35.28,3
1662,2021-07-14 10:19,55.4375,55.44,55.51,55.365,55.37,18652734,18302736,55.51,55.365,54.09,55.35,35.28,3
1663,2021-07-14 10:20,53.41,53.37,53.48,53.34,53.48,20535120,18302736,53.7,53.56,54.09,55.35,35.28,3
1664,2021-07-14 10:20,52.41,52.37,52.48,52.34,52.48,15401340,18302736,51.48,51.34,54.09,55.35,35.28,3
1665,2021-07-14 10:21,52.41,52.37,52.48,52.34,52.48,33027318,18302736,52.48,52.34,54.09,55.35,35.28,3
1666,2021-07-14 10:21,53.41,53.37,53.48,53.34,53.48,17283726,18302736,54.48,54.34,54.09,55.35,35.28,3
1667,2021-07-14 10:22,52.41,52.37,52.48,52.34,52.48,16770348,18302736,51.48,51.34,54.09,55.35,35.28,3
1668,2021-07-14 10:22,52.41,52.37,52.48,52.34,52.48,17112600,18302736,52.48,52.34,54.09,55.35,35.28,3
1669,2021-07-14 10:23,52.41,52.37,52.48,52.34,52.48,33027318,18302736,52.48,52.34,54.09,55.35,35.28,3
1670,2021-07-14 10:23,53.41,53.37,53.48,53.34,53.48,34225200,18302736,54.48,54.34,54.09,55.35,35.28,3
1671,2021-07-14 10:24,52.41,52.37,52.48,52.34,52.48,9411930,18302736,51.48,51.34,54.09,55.35,35.28,3
1672,2021-07-14 10:24,53.41,53.37,53.48,53.34,53.48,21048498,18302736,54.48,54.34,54.09,55.35,35.28,3
1673,2021-07-14 10:25,53.49,53.48,53.525,53.455,53.51,17454852,18302736,53.635,53.565,54.09,55.35,35.28,3
1674,2021-07-14 10:25,54.37,54.36,54.405,54.335,54.39,10267560,18302736,55.285,55.215,54.09,55.35,35.28,3
1675,2021-07-14 10:26,54.37,54.36,54.405,54.335,54.39,13690080,18302736,54.405,54.335,54.09,55.35,35.28,3
1676,2021-07-14 10:26,55.37,55.36,55.405,55.335,55.39,15401340,18302736,56.405,56.335,54.09,55.35,35.28,3
1677,2021-07-14 10:27,54.37,54.36,54.405,54.335,54.39,5133780,18302736,53.405,53.335,54.09,55.35,35.28,3
1678,2021-07-14 10:27,54.37,54.36,54.405,54.335,54.39,9411930,18302736,54.405,54.335,54.09,55.35,35.28,3
1679,2021-07-14 10:28,54.37,54.36,54.405,54.335,54.39,17454852,18302736,54.405,54.335,54.09,55.35,35.28,3
1680,2021-07-14 10:28,55.37,55.36,55.405,55.335,55.39,10267560,18302736,56.405,56.335,54.09,55.35,35.28,3
1681,2021-07-14 10:29,54.37,54.36,54.405,54.335,54.39,3935898,18302736,53.405,53.335,54.09,55.35,35.28,3
1682,2021-07-14 10:29,55.37,55.36,55.405,55.335,55.39,20535120,18302736,56.405,56.335,54.09,55.35,35.28,3
1683,2021-07-14 10:30,53.485,53.5133,53.54,53.43,53.445,33027318,18302736,53.65,53.54,54.09,55.35,35.28,3
1684,2021-07-14 10:30,53.485,53.5133,53.54,53.43,53.445,17283726,18302736,53.54,53.43,54.09,55.35,35.28,3
1685,2021-07-14 10:31,54.485,54.5133,54.54,54.43,54.445,20877372,18302736,55.54,55.43,54.09,55.35,35.28,3
1686,2021-07-14 10:31,53.485,53.5133,53.54,53.43,53.445,23957640,18302736,52.54,52.43,54.09,55.35,35.28,3
1687,2021-07-14 10:32,53.485,53.5133,53.54,53.43,53.445,13690080,18302736,53.54,53.43,54.09,55.35,35.28,3
1688,2021-07-14 10:32,53.485,53.5133,53.54,53.43,53.445,17454852,18302736,53.54,53.43,54.09,55.35,35.28,3
1689,2021-07-14 10:33,54.485,54.5133,54.54,54.43,54.445,17283726,18302736,55.54,55.43,54.09,55.35,35.28,3
1690,2021-07-14 10:33,53.485,53.5133,53.54,53.43,53.445,13690080,18302736,52.54,52.43,54.09,55.35,35.28,3
1691,2021-07-14 10:34,54.485,54.5133,54.54,54.43,54.445,10267560,18302736,55.54,55.43,54.09,55.35,35.28,3
1692,2021-07-14 10:34,54.485,54.5133,54.54,54.43,54.445,3422520,18302736,54.54,54.43,54.09,55.35,35.28,3
1693,2021-07-14 10:35,53.485,53.445,53.53,53.44,53.49,17112600,18302736,54.73,54.64,54.09,55.35,35.28,3
1694,2021-07-14 10:35,54.605,54.565,54.65,54.56,54.61,17283726,18302736,55.77,55.68,54.09,55.35,35.28,3
1695,2021-07-14 10:36,55.605,55.565,55.65,55.56,55.61,33198444,18302736,56.65,56.56,54.09,55.35,35.28,3
1696,2021-07-14 10:36,54.605,54.565,54.65,54.56,54.61,18652734,18302736,53.65,53.56,54.09,55.35,35.28,3
1697,2021-07-14 10:37,54.605,54.565,54.65,54.56,54.61,20535120,18302736,54.65,54.56,54.09,55.35,35.28,3
1698,2021-07-14 10:37,54.605,54.565,54.65,54.56,54.61,15401340,18302736,54.65,54.56,54.09,55.35,35.28,3
1699,2021-07-14 10:38,55.605,55.565,55.65,55.56,55.61,33027318,18302736,56.65,56.56,54.09,55.35,35.28,3
1700,2021-07-14 10:38,54.605,54.565,54.65,54.56,54.61,17283726,18302736,53.65,53.56,54.09,55.35,35.28,3
1701,2021-07-14 10:39,55.605,55.565,55.65,55.56,55.61,16770348,18302736,56.65,56.56,54.09,55.35,35.28,3
1702,2021-07-14 10:39,55.605,55.565,55.65,55.56,55.61,17112600,18302736,55.65,55.56,54.09,55.35,35.28,3
1703,2021-07-14 10:40,53.5225,53.49,53.565,53.48,53.55,33027318,18302736,54.335,54.25,54.09,55.35,35.28,3
1704,2021-07-14 10:40,53.5225,53.49,53.565,53.48,53.55,34225200,18302736,53.565,53.48,54.09,55.35,35.28,3
1705,2021-07-14 10:41,54.5225,54.49,54.565,54.48,54.55,9411930,18302736,55.565,55.48,54.09,55.35,35.28,3
1706,2021-07-14 10:41,53.5225,53.49,53.565,53.48,53.55,21048498,18302736,52.565,52.48,54.09,55.35,35.28,3
1707,2021-07-14 10:42,53.5225,53.49,53.565,53.48,53.55,17454852,18302736,53.565,53.48,54.09,55.35,35.28,3
1708,2021-07-14 10:42,53.5225,53.49,53.565,53.48,53.55,10267560,18302736,53.565,53.48,54.09,55.35,35.28,3
1709,2021-07-14 10:43,54.5225,54.49,54.565,54.48,54.55,13690080,18302736,55.565,55.48,54.09,55.35,35.28,3
1710,2021-07-14 10:43,53.5225,53.49,53.565,53.48,53.55,15401340,18302736,52.565,52.48,54.09,55.35,35.28,3
1711,2021-07-14 10:44,54.5225,54.49,54.565,54.48,54.55,5133780,18302736,55.565,55.48,54.09,55.35,35.28,3
1712,2021-07-14 10:44,54.5225,54.49,54.565,54.48,54.55,9411930,18302736,54.565,54.48,54.09,55.35,35.28,3
1713,2021-07-14 10:45,53.5775,53.545,53.61,53.545,53.565,17454852,18302736,54.38,54.315,54.09,55.35,35.28,3
1714,2021-07-14 10:45,54.5675,54.535,54.6,54.535,54.555,10267560,18302736,55.59,55.525,54.09,55.35,35.28,3
1715,2021-07-14 10:46,55.5675,55.535,55.6,55.535,55.555,3935898,18302736,56.6,56.535,54.09,55.35,35.28,3
1716,2021-07-14 10:46,54.5675,54.535,54.6,54.535,54.555,20535120,18302736,53.6,53.535,54.09,55.35,35.28,3
1717,2021-07-14 10:47,54.5675,54.535,54.6,54.535,54.555,33027318,18302736,54.6,54.535,54.09,55.35,35.28,3
1718,2021-07-14 10:47,54.5675,54.535,54.6,54.535,54.555,17283726,18302736,54.6,54.535,54.09,55.35,35.28,3
1719,2021-07-14 10:48,55.5675,55.535,55.6,55.535,55.555,20877372,18302736,56.6,56.535,54.09,55.35,35.28,3
1720,2021-07-14 10:48,54.5675,54.535,54.6,54.535,54.555,23957640,18302736,53.6,53.535,54.09,55.35,35.28,3
1721,2021-07-14 10:49,55.5675,55.535,55.6,55.535,55.555,13690080,18302736,56.6,56.535,54.09,55.35,35.28,3
1722,2021-07-14 10:49,55.5675,55.535,55.6,55.535,55.555,17454852,18302736,55.6,55.535,54.09,55.35,35.28,3
1723,2021-07-14 10:50,53.5888,53.5658,53.6276,53.55,53.62,17283726,18302736,54.3976,54.32,54.09,55.35,35.28,3
1724,2021-07-14 10:50,53.5888,53.5658,53.6276,53.55,53.62,13690080,18302736,53.6276,53.55,54.09,55.35,35.28,3
1725,2021-07-14 10:51,54.5888,54.5658,54.6276,54.55,54.62,10267560,18302736,55.6276,55.55,54.09,55.35,35.28,3
1726,2021-07-14 10:51,53.5888,53.5658,53.6276,53.55,53.62,3422520,18302736,52.6276,52.55,54.09,55.35,35.28,3
1727,2021-07-14 10:52,53.5888,53.5658,53.6276,53.55,53.62,17112600,18302736,53.6276,53.55,54.09,55.35,35.28,3
1728,2021-07-14 10:52,53.5888,53.5658,53.6276,53.55,53.62,17283726,18302736,53.6276,53.55,54.09,55.35,35.28,3
1729,2021-07-14 10:53,54.5888,54.5658,54.6276,54.55,54.62,33198444,18302736,55.6276,55.55,54.09,55.35,35.28,3
1730,2021-07-14 10:53,53.5888,53.5658,53.6276,53.55,53.62,18652734,18302736,52.6276,52.55,54.09,55.35,35.28,3
1731,2021-07-14 10:54,54.5888,54.5658,54.6276,54.55,54.62,20535120,18302736,55.6276,55.55,54.09,55.35,35.28,3
1732,2021-07-14 10:54,54.5888,54.5658,54.6276,54.55,54.62,15401340,18302736,54.6276,54.55,54.09,55.35,35.28,3
1733,2021-07-14 10:55,53.6275,53.62,53.655,53.6,53.6335,33027318,18302736,54.425,54.37,54.09,55.35,35.28,3
1734,2021-07-14 10:55,53.6275,53.62,53.655,53.6,53.6335,17283726,18302736,53.655,53.6,54.09,55.35,35.28,3
1735,2021-07-14 10:56,54.6275,54.62,54.655,54.6,54.6335,16770348,18302736,55.655,55.6,54.09,55.35,35.28,3
1736,2021-07-14 10:56,53.6275,53.62,53.655,53.6,53.6335,17112600,18302736,52.655,52.6,54.09,55.35,35.28,3
1737,2021-07-14 10:57,53.6275,53.62,53.655,53.6,53.6335,33027318,18302736,53.655,53.6,54.09,55.35,35.28,3
1738,2021-07-14 10:57,53.6275,53.62,53.655,53.6,53.6335,34225200,18302736,53.655,53.6,54.09,55.35,35.28,3
1739,2021-07-14 10:58,54.6275,54.62,54.655,54.6,54.6335,9411930,18302736,55.655,55.6,54.09,55.35,35.28,3
1740,2021-07-14 10:58,53.6275,53.62,53.655,53.6,53.6335,21048498,18302736,52.655,52.6,54.09,55.35,35.28,3
1741,2021-07-14 10:59,54.6275,54.62,54.655,54.6,54.6335,17454852,18302736,55.655,55.6,54.09,55.35,35.28,3
1742,2021-07-14 10:59,54.6275,54.62,54.655,54.6,54.6335,10267560,18302736,54.655,54.6,54.09,55.35,35.28,3
1743,2021-07-14 11:00,53.64,53.64,53.66,53.62,53.645,13690080,18302736,54.43,54.39,54.09,55.35,35.28,3
1744,2021-07-14 11:00,53.64,53.64,53.66,53.62,53.645,15401340,18302736,53.66,53.62,54.09,55.35,35.28,3
1745,2021-07-14 11:01,53.64,53.64,53.66,53.62,53.645,5133780,18302736,53.66,53.62,54.09,55.35,35.28,3
1746,2021-07-14 11:01,53.64,53.64,53.66,53.62,53.645,9411930,18302736,53.66,53.62,54.09,55.35,35.28,3
1747,2021-07-14 11:02,52.64,52.64,52.66,52.62,52.645,17454852,18302736,51.66,51.62,54.09,55.35,35.28,3
1748,2021-07-14 11:02,53.64,53.64,53.66,53.62,53.645,10267560,18302736,54.66,54.62,54.09,55.35,35.28,3
1749,2021-07-14 11:03,53.64,53.64,53.66,53.62,53.645,3935898,18302736,53.66,53.62,54.09,55.35,35.28,3
1750,2021-07-14 11:03,54.64,54.64,54.66,54.62,54.645,20535120,18302736,55.66,55.62,54.09,55.35,35.28,3
1751,2021-07-14 11:04,55.64,55.64,55.66,55.62,55.645,33027318,18302736,56.66,56.62,54.09,55.35,35.28,3
1752,2021-07-14 11:04,55.64,55.64,55.66,55.62,55.645,17283726,18302736,55.66,55.62,54.09,55.35,35.28,3
1753,2021-07-14 11:05,53.6077,53.6414,53.6414,53.574,53.605,20877372,18302736,54.4114,54.344,54.09,55.35,35.28,3
1754,2021-07-14 11:05,53.6077,53.6414,53.6414,53.574,53.605,23957640,18302736,53.6414,53.574,54.09,55.35,35.28,3
1755,2021-07-14 11:06,53.6077,53.6414,53.6414,53.574,53.605,13690080,18302736,53.6414,53.574,54.09,55.35,35.28,3
1756,2021-07-14 11:06,53.6077,53.6414,53.6414,53.574,53.605,17454852,18302736,53.6414,53.574,54.09,55.35,35.28,3
1757,2021-07-14 11:07,52.6077,52.6414,52.6414,52.574,52.605,17283726,18302736,51.6414,51.574,54.09,55.35,35.28,3
1758,2021-07-14 11:07,53.6077,53.6414,53.6414,53.574,53.605,13690080,18302736,54.6414,54.574,54.09,55.35,35.28,3
1759,2021-07-14 11:08,53.6077,53.6414,53.6414,53.574,53.605,10267560,18302736,53.6414,53.574,54.09,55.35,35.28,3
1760,2021-07-14 11:08,54.6077,54.6414,54.6414,54.574,54.605,3422520,18302736,55.6414,55.574,54.09,55.35,35.28,3
1761,2021-07-14 11:09,55.6077,55.6414,55.6414,55.574,55.605,17112600,18302736,56.6414,56.574,54.09,55.35,35.28,3
